ticker,total_trades,total_pnl,avg_return_pct,win_rate,profit_factor,risk_reward_ratio,sharpe_like_ratio,avg_return_pct_score,win_rate_score,profit_factor_score,composite_score,rank
EIHOTEL,1472,388.7000000000005,0.03580368737905793,47.35054347826087,1.1160896802771998,1.1833432908534445,0.03254533071479329,85.16494584557928,74.10586336800836,82.79939456780555,80.90100059119851,17
POWERINDIA,1457,34819.249999999985,0.034012394329733464,48.455730954015095,1.0954639152658996,1.1559782108684067,0.026864071160795595,84.12774167813158,80.3784321526637,78.80607350940139,80.87428155299914,18
M&M,1423,3264.410000000004,0.01792966860690766,50.59732958538299,1.0829277943762214,1.0513424003735816,0.026851444258076104,74.81543504582265,92.5332249087175,76.37897538663961,80.75618814101789,19
CREATIVE,1526,591.8600000000008,0.04275112464575786,46.72346002621232,1.1095500565551228,1.1873586159208398,0.03080754523594724,89.18768846093195,70.54680739516601,81.53326857882517,80.53365618835946,20
BALKRISIND,1484,3518.030000000006,0.017572411100650963,50.53908355795148,1.0759211223040208,1.0414916463902923,0.02421417019283072,74.60857387674639,92.20264550792605,75.02242492075766,80.05233578370479,21
CEATLTD,1425,4828.350000000002,0.03346211883284593,46.94736842105263,1.117893154222391,1.2499014639138246,0.033308009199846084,83.8091181905725,71.81761514399534,83.14856224617627,79.94744489884086,22
MAXHEALTH,1424,1402.2399999999986,0.024365965140120804,49.43820224719101,1.082639815714375,1.0887911783036612,0.02674445925367624,78.54221419549633,85.95451666374593,76.3232203029328,79.8783073789458,23
BRITANNIA,1501,4804.559999999998,0.01305960218952648,50.766155896069286,1.0731106296563147,1.0308621796698456,0.02247055067782041,71.9955429093798,93.49141043802484,74.47828997747548,79.43740199521159,24
LALPATHLAB,1431,5689.680000000013,0.01563376099952914,51.01327742837177,1.06171379089759,1.0122641074859213,0.019052809765184264,73.48604623401104,94.89396597140069,72.27176642843293,79.42271023299669,25
ICICIGI,1464,1858.0499999999959,0.016670930928489855,50.0,1.0816637998825283,1.071320020375455,0.026816449146267806,74.08659396296872,89.1430390862918,76.13425545374953,79.42259209627797,26
ASIANPAINT,1446,2095.4200000000005,0.010796918176901983,51.244813278008294,1.0651340900494637,1.009074401099492,0.021236085231793104,70.68539140268108,96.20806387317757,72.93396502430252,79.2416225924786,27
BHARTIHEXA,552,492.45000000000266,0.023580364331691875,49.094202898550726,1.075071359539855,1.1028407304504788,0.0235823092975262,78.08733137620551,84.00212431081029,74.85790372414112,78.56999819576119,28
SUNDARMFIN,1482,6481.400000000001,0.020948150464267904,48.78542510121457,1.0828672760139715,1.1083288855468034,0.025751775514683422,76.56321269895427,82.24963433471494,76.36725852424637,78.1907575197993,29
AMBER,1419,13402.25,0.029752984105492607,47.286821705426355,1.0888495580984625,1.2056858743176715,0.025198009506544772,81.66143498581343,73.74420599136111,77.52547849874058,77.6318836926486,30
EMAMILTD,1452,900.2499999999998,0.024561280108725124,47.24517906336088,1.0984014426703428,1.1784598568591433,0.02919798195218754,78.65530652256012,73.50786026499263,79.37480344680615,77.39887141498829,31
