Trade Type,Entry Time,Entry Price,High During Trade,Low During Trade,High Time,Low Time,Exit Time,Exit Price,Profit (Currency),Profit (%),Trade Duration (min),PnL,Target (%),Drawdown (%),RRR,Recovery Time (min),ticker,strategy_generated,risk_processed
Sell,2022-01-19 09:25:00+05:30,314.2,314.2,307.6,2022-01-19 09:25:00+05:30,2022-01-19 09:35:00+05:30,2022-01-19 10:20:00+05:30,310.7,3.5,1.1139401654996817,55.0,0.0,2.1,0.0,,55.0,ABFRL,True,False
Buy,2022-01-19 13:35:00+05:30,313.8,314.3,312.65,2022-01-19 14:35:00+05:30,2022-01-19 14:20:00+05:30,2022-01-19 14:35:00+05:30,314.3,0.5,0.1593371574251115,60.0,0.0,0.16,0.37,0.43,15.0,ABFRL,True,False
Buy,2022-01-19 15:10:00+05:30,313.85,314.65,313.85,2022-01-19 15:15:00+05:30,2022-01-19 15:10:00+05:30,2022-01-19 15:15:00+05:30,314.65,0.7999999999999545,0.2548988370240416,5.0,0.0,0.25,0.0,,5.0,ABFRL,True,False
Buy,2022-01-20 09:20:00+05:30,315.7,317.3,315.2,2022-01-20 09:30:00+05:30,2022-01-20 10:05:00+05:30,2022-01-20 10:05:00+05:30,315.2,-0.5,-0.1583782071586949,45.0,0.0,0.51,0.16,-1.0,0.0,ABFRL,True,False
Sell,2022-01-20 11:05:00+05:30,311.7,312.45,311.45,2022-01-20 11:45:00+05:30,2022-01-20 12:00:00+05:30,2022-01-20 12:20:00+05:30,312.1,-0.4000000000000341,-0.1283285210138062,75.0,0.0,0.08,0.24,-0.53,35.0,ABFRL,True,False
Sell,2022-01-20 13:15:00+05:30,311.8,311.8,308.85,2022-01-20 13:15:00+05:30,2022-01-20 14:45:00+05:30,2022-01-20 14:50:00+05:30,309.8,2.0,0.6414368184733803,95.0,0.0,0.95,0.0,,95.0,ABFRL,True,False
Sell,2022-01-21 09:20:00+05:30,308.35,310.35,307.9,2022-01-21 09:30:00+05:30,2022-01-21 09:25:00+05:30,2022-01-21 09:35:00+05:30,309.55,-1.1999999999999886,-0.3891681530728031,15.0,0.0,0.15,0.65,-0.6,5.0,ABFRL,True,False
Sell,2022-01-21 10:50:00+05:30,308.35,310.0,308.15,2022-01-21 11:00:00+05:30,2022-01-21 11:05:00+05:30,2022-01-21 11:05:00+05:30,308.15,0.2000000000000454,0.0648613588454825,15.0,0.0,0.06,0.54,0.12,5.0,ABFRL,True,False
Sell,2022-01-21 11:10:00+05:30,309.25,309.8,308.65,2022-01-21 11:20:00+05:30,2022-01-21 11:15:00+05:30,2022-01-21 11:35:00+05:30,309.1,0.1499999999999772,0.048504446240898,25.0,0.0,0.19,0.18,0.27,15.0,ABFRL,True,False
Sell,2022-01-21 11:40:00+05:30,309.15,309.5,309.15,2022-01-21 11:45:00+05:30,2022-01-21 11:40:00+05:30,2022-01-21 11:50:00+05:30,309.15,0.0,0.0,10.0,0.0,0.0,0.11,0.0,5.0,ABFRL,True,False
Buy,2022-01-21 12:50:00+05:30,311.35,313.35,311.35,2022-01-21 13:15:00+05:30,2022-01-21 12:50:00+05:30,2022-01-21 13:35:00+05:30,311.55,0.1999999999999886,0.0642363899148831,45.0,0.0,0.64,0.0,,45.0,ABFRL,True,False
Sell,2022-01-21 14:20:00+05:30,308.4,308.65,300.9,2022-01-21 14:25:00+05:30,2022-01-21 14:55:00+05:30,2022-01-21 15:15:00+05:30,302.95,5.449999999999989,1.7671854734111507,55.0,0.0,2.43,0.08,21.8,50.0,ABFRL,True,False
Sell,2022-01-24 09:20:00+05:30,292.4,292.7,284.25,2022-01-24 09:45:00+05:30,2022-01-24 10:50:00+05:30,2022-01-24 11:05:00+05:30,286.0,6.399999999999977,2.1887824897400745,105.0,0.0,2.79,0.1,21.33,80.0,ABFRL,True,False
Buy,2022-01-25 11:50:00+05:30,289.0,289.0,287.3,2022-01-25 11:50:00+05:30,2022-01-25 12:45:00+05:30,2022-01-25 12:50:00+05:30,288.45,-0.5500000000000114,-0.190311418685125,60.0,0.0,0.0,0.59,-0.32,5.0,ABFRL,True,False
Buy,2022-01-25 14:50:00+05:30,291.35,291.35,287.7,2022-01-25 14:50:00+05:30,2022-01-25 15:05:00+05:30,2022-01-25 15:05:00+05:30,287.7,-3.650000000000034,-1.2527887420628228,15.0,0.0,0.0,1.25,-1.0,0.0,ABFRL,True,False
Buy,2022-01-27 09:25:00+05:30,293.6,293.6,288.5,2022-01-27 09:25:00+05:30,2022-01-27 09:35:00+05:30,2022-01-27 09:35:00+05:30,288.5,-5.100000000000023,-1.7370572207084545,10.0,0.0,0.0,1.74,-1.0,0.0,ABFRL,True,False
Sell,2022-01-27 10:50:00+05:30,287.0,289.25,286.5,2022-01-27 11:20:00+05:30,2022-01-27 10:55:00+05:30,2022-01-27 11:20:00+05:30,289.25,-2.25,-0.7839721254355401,30.0,0.0,0.17,0.78,-1.0,0.0,ABFRL,True,False
Sell,2022-01-27 12:15:00+05:30,284.65,285.4,280.1,2022-01-27 12:20:00+05:30,2022-01-27 13:25:00+05:30,2022-01-27 13:35:00+05:30,281.75,2.8999999999999773,1.0187950114175224,80.0,0.0,1.6,0.26,3.87,75.0,ABFRL,True,False
Buy,2022-01-28 09:35:00+05:30,290.85,294.75,290.05,2022-01-28 10:55:00+05:30,2022-01-28 09:55:00+05:30,2022-01-28 11:20:00+05:30,293.0,2.1499999999999773,0.7392126525700454,105.0,0.0,1.34,0.28,2.69,85.0,ABFRL,True,False
Sell,2022-01-28 14:20:00+05:30,289.3,289.3,286.85,2022-01-28 14:20:00+05:30,2022-01-28 15:00:00+05:30,2022-01-28 15:15:00+05:30,287.0,2.300000000000012,0.7950224680262742,55.0,0.0,0.85,0.0,,55.0,ABFRL,True,False
Buy,2022-01-31 10:25:00+05:30,291.55,292.05,290.25,2022-01-31 10:30:00+05:30,2022-01-31 10:35:00+05:30,2022-01-31 10:35:00+05:30,290.25,-1.3000000000000114,-0.4458926427713982,10.0,0.0,0.17,0.45,-1.0,0.0,ABFRL,True,False
Buy,2022-01-31 11:10:00+05:30,294.85,296.4,293.05,2022-01-31 12:05:00+05:30,2022-01-31 11:15:00+05:30,2022-01-31 12:35:00+05:30,294.7,-0.1500000000000341,-0.0508733254197164,85.0,0.0,0.53,0.61,-0.08,80.0,ABFRL,True,False
Buy,2022-02-01 10:05:00+05:30,295.8,296.0,295.4,2022-02-01 10:10:00+05:30,2022-02-01 10:15:00+05:30,2022-02-01 10:20:00+05:30,295.45,-0.3500000000000227,-0.1183231913455114,15.0,0.0,0.07,0.14,-0.87,5.0,ABFRL,True,False
Buy,2022-02-01 12:50:00+05:30,299.4,299.4,295.8,2022-02-01 12:50:00+05:30,2022-02-01 13:00:00+05:30,2022-02-01 13:05:00+05:30,296.5,-2.8999999999999773,-0.96860387441549,15.0,0.0,0.0,1.2,-0.81,5.0,ABFRL,True,False
Buy,2022-02-01 13:10:00+05:30,294.95,306.95,294.95,2022-02-01 14:40:00+05:30,2022-02-01 13:10:00+05:30,2022-02-01 15:05:00+05:30,304.6,9.650000000000034,3.2717409730462905,115.0,0.0,4.07,0.0,,115.0,ABFRL,True,False
Buy,2022-02-02 13:35:00+05:30,309.9,310.25,307.8,2022-02-02 13:40:00+05:30,2022-02-02 14:05:00+05:30,2022-02-02 14:05:00+05:30,307.8,-2.099999999999966,-0.6776379477250617,30.0,0.0,0.11,0.68,-1.0,0.0,ABFRL,True,False
Sell,2022-02-03 11:05:00+05:30,305.6,305.7,304.0,2022-02-03 11:10:00+05:30,2022-02-03 11:50:00+05:30,2022-02-03 11:50:00+05:30,304.0,1.6000000000000227,0.5235602094240912,45.0,0.0,0.52,0.03,16.0,40.0,ABFRL,True,False
Sell,2022-02-03 11:55:00+05:30,307.35,307.35,305.8,2022-02-03 11:55:00+05:30,2022-02-03 12:25:00+05:30,2022-02-03 12:35:00+05:30,305.95,1.400000000000034,0.4555067512607886,40.0,0.0,0.5,0.0,,40.0,ABFRL,True,False
Sell,2022-02-03 13:45:00+05:30,304.8,305.5,304.4,2022-02-03 14:05:00+05:30,2022-02-03 14:15:00+05:30,2022-02-03 14:20:00+05:30,304.6,0.1999999999999886,0.0656167979002587,35.0,0.0,0.13,0.23,0.29,15.0,ABFRL,True,False
Sell,2022-02-03 14:25:00+05:30,305.6,306.05,305.25,2022-02-03 14:30:00+05:30,2022-02-03 14:40:00+05:30,2022-02-03 14:50:00+05:30,305.65,-0.0499999999999545,-0.0163612565444877,25.0,0.0,0.11,0.15,-0.11,20.0,ABFRL,True,False
Sell,2022-02-03 15:05:00+05:30,304.25,304.25,303.7,2022-02-03 15:05:00+05:30,2022-02-03 15:15:00+05:30,2022-02-03 15:15:00+05:30,303.7,0.5500000000000114,0.1807723911257227,10.0,0.0,0.18,0.0,,10.0,ABFRL,True,False
Sell,2022-02-04 09:15:00+05:30,303.6,305.0,301.45,2022-02-04 09:50:00+05:30,2022-02-04 09:30:00+05:30,2022-02-04 09:50:00+05:30,305.0,-1.3999999999999773,-0.4611330698287145,35.0,0.0,0.71,0.46,-1.0,0.0,ABFRL,True,False
Sell,2022-02-04 11:35:00+05:30,303.3,303.3,300.0,2022-02-04 11:35:00+05:30,2022-02-04 12:55:00+05:30,2022-02-04 13:20:00+05:30,301.5,1.8000000000000114,0.5934718100890245,105.0,0.0,1.09,0.0,,105.0,ABFRL,True,False
Sell,2022-02-04 14:15:00+05:30,300.05,300.05,295.0,2022-02-04 14:15:00+05:30,2022-02-04 14:30:00+05:30,2022-02-04 15:15:00+05:30,295.75,4.300000000000011,1.4330944842526283,60.0,0.0,1.68,0.0,,60.0,ABFRL,True,False
Sell,2022-02-07 09:15:00+05:30,299.1,303.5,299.1,2022-02-07 09:20:00+05:30,2022-02-07 09:15:00+05:30,2022-02-07 09:20:00+05:30,303.5,-4.399999999999977,-1.4710799063858164,5.0,0.0,0.0,1.47,-1.0,0.0,ABFRL,True,False
Sell,2022-02-07 11:50:00+05:30,294.15,294.25,290.55,2022-02-07 11:55:00+05:30,2022-02-07 12:10:00+05:30,2022-02-07 12:35:00+05:30,293.65,0.5,0.1699813020567737,45.0,0.0,1.22,0.03,5.0,40.0,ABFRL,True,False
Sell,2022-02-07 12:40:00+05:30,294.35,294.35,291.9,2022-02-07 12:40:00+05:30,2022-02-07 12:55:00+05:30,2022-02-07 13:20:00+05:30,293.3,1.0500000000000114,0.3567181926278278,40.0,0.0,0.83,0.0,,40.0,ABFRL,True,False
Sell,2022-02-07 13:50:00+05:30,290.15,291.25,289.4,2022-02-07 14:05:00+05:30,2022-02-07 13:55:00+05:30,2022-02-07 14:05:00+05:30,291.25,-1.1000000000000227,-0.3791142512493616,15.0,0.0,0.26,0.38,-1.0,0.0,ABFRL,True,False
Sell,2022-02-07 14:10:00+05:30,291.55,291.55,291.35,2022-02-07 14:10:00+05:30,2022-02-07 14:15:00+05:30,2022-02-07 14:20:00+05:30,291.5,0.0500000000000113,0.0171497170296729,10.0,0.0,0.07,0.0,,10.0,ABFRL,True,False
Sell,2022-02-08 10:05:00+05:30,288.35,288.35,284.75,2022-02-08 10:05:00+05:30,2022-02-08 11:05:00+05:30,2022-02-08 11:20:00+05:30,285.6,2.75,0.9537020981446158,75.0,0.0,1.25,0.0,,75.0,ABFRL,True,False
Buy,2022-02-09 09:20:00+05:30,291.55,291.9,289.95,2022-02-09 09:30:00+05:30,2022-02-09 10:00:00+05:30,2022-02-09 10:35:00+05:30,290.3,-1.25,-0.4287429257417252,75.0,0.0,0.12,0.55,-0.78,35.0,ABFRL,True,False
Buy,2022-02-09 12:05:00+05:30,291.4,297.25,291.3,2022-02-09 13:25:00+05:30,2022-02-09 12:15:00+05:30,2022-02-09 14:20:00+05:30,295.5,4.100000000000023,1.407000686341806,135.0,0.0,2.01,0.03,41.0,125.0,ABFRL,True,False
Buy,2022-02-09 14:50:00+05:30,297.6,298.8,297.6,2022-02-09 15:15:00+05:30,2022-02-09 14:50:00+05:30,2022-02-09 15:15:00+05:30,298.8,1.1999999999999886,0.403225806451609,25.0,0.0,0.4,0.0,,25.0,ABFRL,True,False
Buy,2022-02-10 09:15:00+05:30,298.85,299.3,296.35,2022-02-10 09:25:00+05:30,2022-02-10 09:35:00+05:30,2022-02-10 09:35:00+05:30,296.35,-2.5,-0.8365400702693658,20.0,0.0,0.15,0.84,-1.0,0.0,ABFRL,True,False
Buy,2022-02-10 10:35:00+05:30,298.9,299.2,298.9,2022-02-10 10:40:00+05:30,2022-02-10 10:35:00+05:30,2022-02-10 10:50:00+05:30,298.9,0.0,0.0,15.0,0.0,0.1,0.0,,15.0,ABFRL,True,False
Buy,2022-02-10 10:55:00+05:30,298.95,299.55,298.3,2022-02-10 11:05:00+05:30,2022-02-10 11:20:00+05:30,2022-02-10 11:20:00+05:30,298.3,-0.6499999999999773,-0.2174276634888701,25.0,0.0,0.2,0.22,-1.0,0.0,ABFRL,True,False
Sell,2022-02-10 13:20:00+05:30,295.65,296.3,295.65,2022-02-10 13:45:00+05:30,2022-02-10 13:20:00+05:30,2022-02-10 14:20:00+05:30,296.1,-0.4500000000000455,-0.1522070015220854,60.0,0.0,0.0,0.22,-0.69,35.0,ABFRL,True,False
Sell,2022-02-10 14:55:00+05:30,294.7,295.95,294.7,2022-02-10 15:15:00+05:30,2022-02-10 14:55:00+05:30,2022-02-10 15:15:00+05:30,295.95,-1.25,-0.4241601628775026,20.0,0.0,0.0,0.42,-1.0,0.0,ABFRL,True,False
Sell,2022-02-11 09:20:00+05:30,292.05,292.8,290.3,2022-02-11 09:35:00+05:30,2022-02-11 10:05:00+05:30,2022-02-11 10:50:00+05:30,291.25,0.8000000000000114,0.2739256976545151,90.0,0.0,0.6,0.26,1.07,75.0,ABFRL,True,False
Sell,2022-02-11 13:05:00+05:30,290.2,290.2,287.0,2022-02-11 13:05:00+05:30,2022-02-11 14:45:00+05:30,2022-02-11 14:50:00+05:30,287.9,2.300000000000012,0.7925568573397697,105.0,0.0,1.1,0.0,,105.0,ABFRL,True,False
Sell,2022-02-11 14:55:00+05:30,288.15,288.35,288.15,2022-02-11 15:00:00+05:30,2022-02-11 14:55:00+05:30,2022-02-11 15:05:00+05:30,288.2,-0.0500000000000113,-0.0173520735727958,10.0,0.0,0.0,0.07,-0.25,5.0,ABFRL,True,False
Sell,2022-02-14 09:15:00+05:30,275.1,276.6,273.2,2022-02-14 09:20:00+05:30,2022-02-14 10:15:00+05:30,2022-02-14 10:35:00+05:30,275.25,-0.1499999999999772,-0.0545256270447027,80.0,0.0,0.69,0.55,-0.1,75.0,ABFRL,True,False
Sell,2022-02-14 12:35:00+05:30,270.0,272.2,270.0,2022-02-14 13:05:00+05:30,2022-02-14 12:35:00+05:30,2022-02-14 13:05:00+05:30,272.2,-2.1999999999999886,-0.8148148148148106,30.0,0.0,0.0,0.81,-1.0,0.0,ABFRL,True,False
Buy,2022-02-15 11:50:00+05:30,273.7,274.7,272.9,2022-02-15 12:05:00+05:30,2022-02-15 12:25:00+05:30,2022-02-15 12:50:00+05:30,274.0,0.3000000000000113,0.1096090610157147,60.0,0.0,0.37,0.29,0.38,25.0,ABFRL,True,False
Buy,2022-02-15 13:50:00+05:30,275.3,279.55,275.3,2022-02-15 15:15:00+05:30,2022-02-15 13:50:00+05:30,2022-02-15 15:15:00+05:30,279.55,4.25,1.5437704322557209,85.0,0.0,1.54,0.0,,85.0,ABFRL,True,False
Buy,2022-02-16 09:20:00+05:30,278.9,281.45,276.4,2022-02-16 09:35:00+05:30,2022-02-16 09:50:00+05:30,2022-02-16 09:50:00+05:30,276.4,-2.5,-0.8963786303334529,30.0,0.0,0.91,0.9,-1.0,0.0,ABFRL,True,False
Buy,2022-02-16 12:35:00+05:30,280.1,280.8,279.6,2022-02-16 12:45:00+05:30,2022-02-16 12:40:00+05:30,2022-02-16 13:05:00+05:30,279.8,-0.3000000000000113,-0.1071046054980404,30.0,0.0,0.25,0.18,-0.6,25.0,ABFRL,True,False
Buy,2022-02-16 13:10:00+05:30,279.2,281.0,279.1,2022-02-16 13:50:00+05:30,2022-02-16 13:15:00+05:30,2022-02-16 14:05:00+05:30,280.8,1.6000000000000227,0.5730659025788047,55.0,0.0,0.64,0.04,16.0,50.0,ABFRL,True,False
Buy,2022-02-16 14:10:00+05:30,279.95,279.95,279.75,2022-02-16 14:10:00+05:30,2022-02-16 14:20:00+05:30,2022-02-16 14:20:00+05:30,279.75,-0.1999999999999886,-0.0714413288087117,10.0,0.0,0.0,0.07,-1.0,0.0,ABFRL,True,False
Sell,2022-02-17 09:15:00+05:30,278.65,279.5,277.4,2022-02-17 09:20:00+05:30,2022-02-17 09:30:00+05:30,2022-02-17 09:35:00+05:30,277.4,1.25,0.4485914229319935,20.0,0.0,0.45,0.31,1.47,15.0,ABFRL,True,False
Sell,2022-02-17 10:10:00+05:30,276.9,278.85,274.6,2022-02-17 10:50:00+05:30,2022-02-17 10:25:00+05:30,2022-02-17 10:50:00+05:30,278.85,-1.9500000000000453,-0.7042253521126925,40.0,0.0,0.83,0.7,-1.0,0.0,ABFRL,True,False
Buy,2022-02-17 11:20:00+05:30,279.35,279.5,278.55,2022-02-17 12:05:00+05:30,2022-02-17 11:40:00+05:30,2022-02-17 12:50:00+05:30,278.9,-0.4500000000000455,-0.1610882405584555,90.0,0.0,0.05,0.29,-0.56,70.0,ABFRL,True,False
Buy,2022-02-17 13:45:00+05:30,279.8,279.8,279.45,2022-02-17 13:45:00+05:30,2022-02-17 13:50:00+05:30,2022-02-17 13:50:00+05:30,279.45,-0.3500000000000227,-0.1250893495353905,5.0,0.0,0.0,0.13,-1.0,0.0,ABFRL,True,False
Sell,2022-02-17 14:20:00+05:30,277.55,277.6,274.25,2022-02-17 14:25:00+05:30,2022-02-17 15:15:00+05:30,2022-02-17 15:15:00+05:30,274.25,3.300000000000012,1.188974959466767,55.0,0.0,1.19,0.02,66.0,50.0,ABFRL,True,False
Sell,2022-02-18 09:15:00+05:30,275.05,276.3,274.5,2022-02-18 09:30:00+05:30,2022-02-18 09:45:00+05:30,2022-02-18 09:50:00+05:30,274.8,0.25,0.0908925649881839,35.0,0.0,0.2,0.45,0.2,20.0,ABFRL,True,False
Sell,2022-02-18 14:20:00+05:30,272.7,273.8,272.7,2022-02-18 14:35:00+05:30,2022-02-18 14:20:00+05:30,2022-02-18 14:50:00+05:30,273.0,-0.3000000000000113,-0.1100110011001141,30.0,0.0,0.0,0.4,-0.27,15.0,ABFRL,True,False
Sell,2022-02-18 14:55:00+05:30,273.6,273.9,271.1,2022-02-18 15:00:00+05:30,2022-02-18 15:15:00+05:30,2022-02-18 15:15:00+05:30,271.1,2.5,0.9137426900584794,20.0,0.0,0.91,0.11,8.33,15.0,ABFRL,True,False
Sell,2022-02-21 09:15:00+05:30,268.9,269.1,266.8,2022-02-21 09:55:00+05:30,2022-02-21 09:35:00+05:30,2022-02-21 10:20:00+05:30,267.9,1.0,0.3718854592785422,65.0,0.0,0.78,0.07,5.0,25.0,ABFRL,True,False
Buy,2022-02-21 12:35:00+05:30,273.55,273.75,271.3,2022-02-21 12:40:00+05:30,2022-02-21 13:35:00+05:30,2022-02-21 13:35:00+05:30,271.3,-2.25,-0.8225187351489672,60.0,0.0,0.07,0.82,-1.0,0.0,ABFRL,True,False
Sell,2022-02-21 14:35:00+05:30,270.35,271.2,268.5,2022-02-21 14:50:00+05:30,2022-02-21 15:15:00+05:30,2022-02-21 15:15:00+05:30,268.5,1.8500000000000227,0.6842981320510533,40.0,0.0,0.68,0.31,2.18,25.0,ABFRL,True,False
Sell,2022-02-22 09:15:00+05:30,259.55,263.8,259.55,2022-02-22 10:20:00+05:30,2022-02-22 09:15:00+05:30,2022-02-22 10:20:00+05:30,263.8,-4.25,-1.6374494317087265,65.0,0.0,0.0,1.64,-1.0,0.0,ABFRL,True,False
Sell,2022-02-22 13:20:00+05:30,262.3,262.3,259.6,2022-02-22 13:20:00+05:30,2022-02-22 13:50:00+05:30,2022-02-22 14:05:00+05:30,261.45,0.8500000000000227,0.3240564239420597,45.0,0.0,1.03,0.0,,45.0,ABFRL,True,False
Buy,2022-02-23 09:20:00+05:30,268.95,269.95,267.8,2022-02-23 09:35:00+05:30,2022-02-23 10:30:00+05:30,2022-02-23 10:35:00+05:30,267.85,-1.099999999999966,-0.4089979550102123,75.0,0.0,0.37,0.43,-0.96,5.0,ABFRL,True,False
Buy,2022-02-23 13:20:00+05:30,269.8,269.8,269.0,2022-02-23 13:20:00+05:30,2022-02-23 13:30:00+05:30,2022-02-23 13:50:00+05:30,269.4,-0.4000000000000341,-0.1482579688658391,30.0,0.0,0.0,0.3,-0.5,20.0,ABFRL,True,False
Buy,2022-02-23 13:55:00+05:30,269.35,270.3,269.35,2022-02-23 14:05:00+05:30,2022-02-23 13:55:00+05:30,2022-02-23 14:20:00+05:30,269.7,0.3499999999999659,0.1299424540560482,25.0,0.0,0.35,0.0,,25.0,ABFRL,True,False
Buy,2022-02-23 14:25:00+05:30,269.25,269.25,268.8,2022-02-23 14:25:00+05:30,2022-02-23 14:30:00+05:30,2022-02-23 14:35:00+05:30,269.2,-0.0500000000000113,-0.0185701021355659,10.0,0.0,0.0,0.17,-0.11,5.0,ABFRL,True,False
Sell,2022-02-24 09:20:00+05:30,257.0,260.3,256.05,2022-02-24 10:25:00+05:30,2022-02-24 09:40:00+05:30,2022-02-24 10:35:00+05:30,259.85,-2.8500000000000227,-1.1089494163424214,75.0,0.0,0.37,1.28,-0.86,10.0,ABFRL,True,False
Sell,2022-02-24 12:00:00+05:30,256.8,256.9,251.3,2022-02-24 12:10:00+05:30,2022-02-24 13:30:00+05:30,2022-02-24 13:50:00+05:30,254.3,2.5,0.9735202492211836,110.0,0.0,2.14,0.04,25.0,100.0,ABFRL,True,False
Sell,2022-02-24 14:50:00+05:30,250.15,251.5,250.1,2022-02-24 15:05:00+05:30,2022-02-24 14:55:00+05:30,2022-02-24 15:05:00+05:30,251.5,-1.3499999999999943,-0.5396761942834276,15.0,0.0,0.02,0.54,-1.0,0.0,ABFRL,True,False
Buy,2022-02-25 09:50:00+05:30,262.0,268.2,262.0,2022-02-25 11:30:00+05:30,2022-02-25 09:50:00+05:30,2022-02-25 11:50:00+05:30,267.4,5.399999999999977,2.061068702290068,120.0,0.0,2.37,0.0,,120.0,ABFRL,True,False
Buy,2022-02-28 11:50:00+05:30,269.4,270.8,269.4,2022-02-28 12:05:00+05:30,2022-02-28 11:50:00+05:30,2022-02-28 12:50:00+05:30,270.8,1.400000000000034,0.519673348181156,60.0,0.0,0.52,0.0,,60.0,ABFRL,True,False
